name,extrude,altitudeMode,WKT
"GAR000000033393.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033384.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033389.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033398.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033368.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033386.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033395.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033390.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033265.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033338.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033253.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033392.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033397.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033383.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033388.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000033271.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037288.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037283.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037274.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037279.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037313.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037315.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037290.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037301.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037306.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037316.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037320.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037277.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037307.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037286.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037275.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000043826.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037289.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037284.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037300.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037314.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037278.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037287.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037282.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037285.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037280.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037294.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037299.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000044094.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000043143.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037321.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000037276.csv","true","relativeToGround","POINT (6.012889171 50.981379397)"
"GAR000000038141.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038137.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038132.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038155.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038146.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038173.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038169.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038164.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038162.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000041544.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038153.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038180.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038171.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038176.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038126.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038149.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038135.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038147.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038142.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038165.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038172.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038181.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038127.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038140.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038131.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038136.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038163.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038154.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038143.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038148.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038166.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038161.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038170.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000043326.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000038182.csv","true","relativeToGround","POINT (5.802053376 50.829065836)"
"GAR000000033445.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033440.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033427.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033422.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033436.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033356.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033431.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033409.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033418.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033413.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033404.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033434.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033439.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033155.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033443.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033416.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033411.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033425.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033420.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033399.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033407.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033402.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000043812.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033125.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033441.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033446.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033261.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033266.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033428.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033423.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033437.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033432.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033405.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033400.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033414.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033419.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033373.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033307.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000036197.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000043658.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033444.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033430.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033272.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033417.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033412.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033421.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033426.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033408.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033403.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033433.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033438.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033447.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033442.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033429.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033424.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033363.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033406.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033415.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033410.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033401.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033171.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033260.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000036202.csv","true","relativeToGround","POINT (5.884518672 50.902224772)"
"GAR000000033308.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033317.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033299.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033300.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000036200.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033311.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033316.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033302.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033298.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000044083.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033309.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033304.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033318.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000043509.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033301.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033310.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033315.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033297.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033303.csv","true","relativeToGround","POINT (5.805406326 50.988292234)"
"GAR000000033063.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033371.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033380.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033237.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033075.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033120.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033337.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033079.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033270.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033289.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033382.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033074.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033252.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033257.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033236.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033259.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033334.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033366.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033263.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033322.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033256.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033381.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033372.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033080.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000036201.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033288.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033333.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033292.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033258.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033119.csv","true","relativeToGround","POINT (5.955414481 50.922168413)"
"GAR000000033484.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000036196.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000043362.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033466.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033212.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033475.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033176.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033203.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033457.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033502.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033452.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033461.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033448.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033500.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000043335.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033491.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033473.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033478.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033482.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033487.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033249.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033455.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033469.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033464.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033450.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033191.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033182.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033189.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033480.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033485.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033462.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033467.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033476.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033503.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000044005.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033449.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033458.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033453.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033435.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033047.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033501.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033211.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033202.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033474.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033479.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033204.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033483.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033451.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033456.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033460.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033190.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033465.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033177.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033490.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033477.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033486.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033481.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033463.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033468.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033459.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033454.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
"GAR000000033183.csv","true","relativeToGround","POINT (5.700642964 50.884393346)"
